2018-10-08	19	11:24:43
2018-10-08	18	11:29:54
2018-10-08	19	11:34:51
2018-10-08	14	11:39:57
2018-10-08	13	11:45:00
2018-10-08	13	11:49:06
2018-10-08	12	11:54:04
2018-10-08	14	11:59:06
2018-10-08	9	12:04:09
2018-10-08	10	12:09:17
2018-10-08	13	12:14:16
2018-10-08	11	12:19:18
2018-10-08	12	12:24:23
2018-10-08	13	12:29:34
2018-10-08	10	12:34:29
2018-10-08	7	12:39:33
2018-10-08	4	12:44:36
2018-10-08	3	12:49:37
2018-10-08	0	12:54:42
2018-10-08	0	12:59:44
2018-10-08	1	13:04:49
2018-10-08	3	13:09:49
2018-10-08	1	13:14:54
2018-10-08	2	13:19:57
2018-10-08	1	13:24:00
2018-10-08	1	13:28:31
2018-10-08	0	13:34:06
2018-10-08	5	13:39:08
2018-10-08	7	13:44:10
2018-10-08	9	13:49:14
2018-10-08	9	13:54:16
2018-10-08	10	13:59:20
2018-10-08	9	14:04:24
2018-10-08	12	14:09:26
2018-10-08	15	14:14:29
2018-10-08	15	14:19:33
2018-10-08	15	14:24:35
2018-10-08	16	14:29:40
2018-10-08	17	14:34:42
2018-10-08	19	14:39:46
2018-10-08	21	14:44:48
2018-10-08	22	14:49:53
2018-10-08	29	14:54:56
2018-10-08	31	15:00:00
2018-10-08	30	15:05:01
2018-10-08	36	15:09:07
2018-10-08	40	15:14:11
2018-10-08	43	15:19:13
2018-10-08	48	15:24:15
2018-10-08	53	15:29:20
2018-10-08	58	15:34:21
2018-10-08	58	15:39:23
2018-10-08	60	15:44:30
2018-10-08	64	15:49:37
2018-10-08	65	15:54:41
2018-10-08	67	15:59:40
2018-10-08	73	16:04:38
2018-10-08	82	16:09:46
2018-10-08	89	16:14:46
2018-10-08	95	16:19:49
2018-10-08	101	16:24:54
2018-10-08	106	16:29:58
2018-10-08	109	16:34:57
2018-10-08	118	16:38:03
2018-10-08	127	16:44:03
2018-10-08	142	16:49:07
2018-10-08	147	16:54:11
2018-10-08	157	16:59:15
2018-10-08	171	17:04:21
2018-10-08	192	17:09:27
2018-10-08	205	17:14:23
2018-10-08	215	17:19:26
2018-10-08	226	17:24:31
2018-10-08	226	17:29:33
2018-10-08	237	17:34:35
2018-10-08	249	17:39:38
2018-10-08	252	17:44:45
2018-10-08	257	17:49:48
2018-10-08	265	17:54:52
2018-10-08	270	17:59:51
2018-10-08	276	18:04:53
2018-10-08	283	18:08:59
2018-10-08	288	18:14:01
2018-10-08	293	18:19:05
2018-10-08	307	18:24:08
2018-10-08	314	18:29:12
2018-10-08	321	18:34:16
2018-10-08	323	18:39:17
2018-10-08	328	18:44:20
2018-10-08	332	18:49:24
2018-10-08	343	18:54:30
2018-10-08	348	18:59:31
2018-10-08	359	19:04:34
2018-10-08	363	19:09:35
2018-10-08	366	19:14:40
2018-10-08	369	19:19:44
2018-10-08	371	19:24:45
2018-10-08	374	19:29:48
2018-10-08	375	19:34:52
2018-10-08	375	19:39:54
2018-10-08	376	19:45:00
2018-10-08	374	19:49:03
2018-10-08	376	19:54:07
2018-10-08	377	19:59:08
2018-10-08	376	20:04:18
2018-10-08	375	20:09:12
2018-10-08	374	20:14:18
2018-10-08	371	20:19:19
2018-10-08	372	20:24:25
2018-10-08	366	20:29:24
2018-10-08	369	20:34:29
2018-10-08	367	20:39:33
2018-10-08	365	20:44:35
2018-10-08	369	20:49:41
2018-10-08	370	20:54:49
2018-10-15	425	07:53:53
2018-10-15	403	08:04:58
2018-10-15	399	08:09:42
2018-10-15	395	08:13:58
2018-10-15	387	08:19:56
2018-10-15	386	08:23:09
2018-10-15	367	08:29:05
2018-10-15	355	08:34:16
2018-10-15	347	08:37:25
2018-10-15	332	08:44:13
2018-10-15	323	08:48:11
2018-10-15	310	08:54:14
2018-10-15	310	08:54:14
2018-10-15	288	09:04:21
2018-10-15	285	09:07:15
2018-10-15	273	09:12:35
2018-10-15	260	09:17:33
2018-10-15	252	09:20:33
2018-10-15	235	09:25:48
2018-10-15	217	09:31:31
2018-10-15	203	09:37:27
2018-10-15	193	09:41:54
2018-10-15	182	09:49:00
2018-10-15	167	09:52:58
2018-10-15	167	09:52:58
2018-10-15	150	10:03:10
2018-10-15	143	10:09:06
2018-10-15	132	10:14:31
2018-10-15	118	10:19:05
2018-10-15	108	10:24:04
2018-10-15	102	10:28:24
2018-10-15	99	10:31:09
2018-10-15	83	10:38:38
2018-10-15	68	10:44:26
2018-10-15	61	10:49:29
2018-10-15	57	10:53:40
2018-10-15	53	10:58:33
2018-10-15	47	11:03:32
2018-10-15	47	11:03:32
2018-10-15	44	11:13:36
2018-10-15	39	11:16:42
2018-10-15	35	11:23:49
2018-10-15	34	11:29:00
2018-10-15	35	11:34:59
2018-10-15	31	11:39:56
2018-10-15	29	11:44:15
2018-10-15	28	11:49:19
2018-10-15	28	11:49:19
2018-10-15	25	11:59:34
2018-10-15	25	11:59:34
2018-10-15	22	12:09:18
2018-10-15	26	12:11:24
2018-10-15	26	12:11:24
2018-10-15	26	12:24:35
2018-10-15	29	12:29:24
2018-10-15	28	12:34:33
2018-10-15	31	12:39:35
2018-10-15	28	12:44:39
2018-10-15	27	12:49:46
2018-10-15	24	12:52:58
2018-10-15	21	12:59:45
2018-10-15	17	13:04:41
2018-10-15	19	13:09:46
2018-10-15	19	13:15:01
2018-10-15	19	13:19:57
2018-10-15	18	13:24:56
2018-10-15	19	13:29:57
2018-10-15	23	13:34:08
2018-10-15	21	13:38:11
2018-10-15	21	13:44:16
2018-10-15	20	13:49:09
2018-10-15	20	13:54:29
2018-10-15	20	13:59:22
2018-10-15	17	14:04:19
2018-10-15	20	14:09:35
2018-10-15	20	14:14:32
2018-10-15	19	14:19:38
2018-10-15	18	14:24:37
2018-10-15	19	14:29:35
2018-10-15	22	14:34:45
2018-10-15	20	14:39:41
2018-10-15	20	14:44:48
2018-10-15	21	14:49:48
2018-10-15	24	14:54:53
2018-10-15	25	15:00:01
2018-10-15	26	15:04:12
2018-10-15	32	15:09:24
2018-10-15	32	15:14:17
2018-10-15	37	15:19:12
2018-10-15	40	15:24:23
2018-10-15	43	15:29:17
2018-10-15	44	15:34:16
2018-10-15	45	15:39:38
2018-10-15	45	15:44:13
2018-10-15	45	15:49:38
2018-10-15	50	15:53:38
2018-10-15	57	15:59:42
2018-10-15	59	16:04:24
2018-10-15	66	16:09:40
2018-10-15	77	16:14:40
2018-10-15	86	16:19:44
2018-10-15	99	16:24:49
2018-10-15	106	16:29:52
2018-10-15	114	16:34:57
2018-10-15	122	16:39:06
2018-10-15	137	16:44:08
2018-10-15	144	16:49:13
2018-10-15	147	16:54:23
2018-10-15	156	16:59:08
2018-10-15	174	17:04:22
2018-10-15	182	17:09:28
2018-10-15	185	17:14:18
2018-10-15	200	17:19:38
2018-10-15	207	17:24:31
2018-10-15	215	17:29:33
2018-10-15	227	17:34:29
2018-10-15	242	17:39:38
2018-10-15	249	17:44:36
2018-10-15	263	17:49:40
2018-10-15	275	17:54:47
2018-10-15	280	17:58:58
2018-10-15	280	17:58:58
2018-10-15	289	18:09:10
2018-10-15	289	18:09:10
2018-10-15	299	18:15:07
2018-10-15	299	18:15:07
2018-10-15	314	18:25:09
2018-10-15	314	18:25:09
2018-10-15	326	18:36:24
2018-10-15	341	18:44:37
2018-10-15	341	18:44:37
2018-10-15	341	18:44:37
2018-10-15	341	18:44:37
2018-10-15	341	18:44:37
2018-10-15	368	19:08:48
2018-10-15	368	19:08:48
2018-10-15	367	19:19:54
2018-10-15	368	19:21:48
2018-10-15	367	19:28:00
2018-10-15	370	19:33:54
2018-10-15	370	19:33:54
2018-10-15	372	19:43:08
2018-10-15	376	19:49:12
2018-10-15	375	19:54:23
2018-10-15	376	19:59:19
2018-10-15	371	20:04:24
2018-10-15	370	20:06:23
2018-10-15	370	20:06:23
2018-10-15	374	20:15:12
2018-10-15	370	20:22:35
2018-10-15	371	20:29:42
2018-10-15	371	20:29:42
2018-10-15	373	20:36:47
2018-10-15	373	20:36:47
2018-10-15	373	20:36:47
2018-10-15	373	20:36:47
2018-11-19	413	07:59:59
2018-11-19	405	08:05:00
2018-11-19	402	08:09:07
2018-11-19	395	08:14:05
2018-11-19	387	08:19:12
2018-11-19	378	08:24:15
2018-11-19	371	08:29:20
2018-11-19	358	08:34:22
2018-11-19	344	08:39:26
2018-11-19	337	08:44:30
2018-11-19	324	08:49:39
2018-11-19	305	08:54:35
2018-11-19	297	08:59:40
2018-11-19	285	09:04:41
2018-11-19	272	09:09:47
2018-11-19	261	09:14:48
2018-11-19	246	09:19:46
2018-11-19	230	09:24:54
2018-11-19	215	09:29:56
2018-11-19	204	09:35:01
2018-11-19	198	09:38:58
2018-11-19	182	09:44:05
2018-11-19	163	09:49:08
2018-11-19	151	09:54:11
2018-11-19	138	09:59:14
2018-11-19	127	10:04:18
2018-11-19	119	10:09:21
2018-11-19	108	10:14:24
2018-11-19	99	10:19:27
2018-11-19	85	10:24:27
2018-11-19	79	10:29:31
2018-11-19	73	10:34:36
2018-11-19	65	10:39:38
2018-11-19	55	10:44:44
2018-11-19	51	10:49:46
2018-11-19	46	10:54:48
2018-11-19	46	10:59:55
2018-11-19	36	11:04:55
2018-11-19	32	11:09:58
2018-11-19	30	11:14:59
2018-11-19	27	11:19:04
2018-11-19	27	11:24:07
2018-11-19	24	11:29:12
2018-11-19	22	11:34:18
2018-11-19	19	11:39:17
2018-11-19	17	11:44:21
2018-11-19	12	11:49:24
2018-11-19	13	11:54:24
2018-11-19	14	11:59:32
2018-11-19	15	12:04:33
2018-11-19	12	12:09:37
2018-11-19	13	12:14:35
2018-11-19	18	12:19:42
2018-11-19	20	12:24:42
2018-11-19	20	12:29:51
2018-11-19	22	12:34:50
2018-11-19	23	12:39:51
2018-11-19	21	12:44:58
2018-11-19	20	12:50:01
2018-11-19	19	12:54:01
2018-11-19	16	12:59:06
2018-11-19	18	13:04:08
2018-11-19	19	13:09:13
2018-11-19	18	13:14:18
2018-11-19	15	13:19:20
2018-11-19	19	13:24:22
2018-11-19	13	13:29:26
2018-11-19	7	13:34:29
2018-11-19	11	13:39:33
2018-11-19	13	13:44:35
2018-11-19	13	13:49:45
2018-11-19	12	13:54:41
2018-11-19	12	13:59:46
2018-11-19	14	14:04:44
2018-11-19	16	14:09:51
2018-11-19	18	14:14:54
2018-11-19	20	14:19:58
2018-11-19	23	14:24:02
2018-11-19	27	14:29:00
2018-11-19	33	14:34:07
2018-11-19	38	14:39:08
2018-11-19	40	14:44:16
2018-11-19	40	14:49:13
2018-11-19	44	14:54:21
2018-11-19	45	14:59:23
2018-11-19	48	15:04:22
2018-11-19	52	15:09:29
2018-11-19	53	15:14:32
2018-11-19	54	15:19:36
2018-11-19	59	15:24:38
2018-11-19	61	15:29:43
2018-11-19	61	15:34:47
2018-11-19	65	15:39:48
2018-11-19	68	15:44:52
2018-11-19	70	15:49:54
2018-11-19	71	15:54:57
2018-11-19	77	15:59:57
2018-11-19	79	16:04:03
2018-11-19	80	16:09:05
2018-11-19	90	16:14:07
2018-11-19	99	16:19:12
2018-11-19	108	16:24:15
2018-11-19	116	16:29:18
2018-11-19	123	16:34:22
2018-11-19	132	16:39:21
2018-11-19	138	16:44:28
2018-11-19	148	16:49:30
2018-11-19	157	16:54:31
2018-11-19	163	16:59:35
2018-11-19	170	17:04:40
2018-11-19	185	17:09:45
2018-11-19	195	17:14:44
2018-11-19	215	17:19:49
2018-11-19	230	17:24:55
2018-11-19	242	17:29:57
2018-11-19	254	17:35:00
2018-11-19	256	17:39:03
2018-11-19	260	17:44:01
2018-11-19	268	17:49:08
2018-11-19	279	17:54:11
2018-11-19	287	17:59:15
2018-11-19	294	18:04:14
2018-11-19	298	18:09:20
2018-11-19	309	18:14:25
2018-11-19	313	18:19:23
2018-11-19	313	18:24:26
2018-11-19	320	18:29:34
2018-11-19	327	18:34:37
2018-11-19	331	18:39:41
2018-11-19	337	18:44:43
2018-11-19	342	18:49:46
2018-11-19	346	18:54:49
2018-11-19	351	18:59:52
2018-11-19	362	19:04:54
2018-11-19	364	19:09:59
2018-11-19	373	19:14:01
2018-11-19	378	19:19:04
2018-11-19	380	19:24:08
2018-11-19	374	19:29:07
2018-11-19	373	19:34:14
2018-11-19	373	19:39:14
2018-11-19	375	19:44:20
2018-11-19	374	19:49:23
2018-11-19	372	19:54:26
2018-11-19	370	19:59:29
2018-11-19	367	20:04:33
2018-11-19	367	20:09:36
2018-11-19	369	20:14:40
2018-11-19	367	20:19:42
2018-11-19	361	20:24:45
2018-11-19	361	20:29:48
2018-11-19	360	20:34:49
2018-11-19	359	20:39:52
2018-11-19	357	20:44:58
2018-11-19	358	20:49:00
2018-11-19	359	20:55:00
2018-11-26	417	07:59:28
2018-11-26	409	08:04:30
2018-11-26	399	08:09:35
2018-11-26	394	08:14:37
2018-11-26	387	08:19:40
2018-11-26	376	08:24:44
2018-11-26	362	08:29:46
2018-11-26	360	08:34:50
2018-11-26	345	08:39:52
2018-11-26	337	08:44:55
2018-11-26	322	08:49:59
2018-11-26	313	08:54:04
2018-11-26	301	08:59:02
2018-11-26	287	09:04:08
2018-11-26	276	09:09:11
2018-11-26	266	09:14:14
2018-11-26	249	09:19:18
2018-11-26	235	09:24:20
2018-11-26	220	09:29:23
2018-11-26	213	09:34:27
2018-11-26	202	09:39:30
2018-11-26	195	09:44:36
2018-11-26	184	09:49:36
2018-11-26	169	09:54:40
2018-11-26	155	09:59:42
2018-11-26	145	10:04:46
2018-11-26	135	10:09:46
2018-11-26	126	10:14:52
2018-11-26	116	10:19:57
2018-11-26	112	10:24:57
2018-11-26	98	10:30:01
2018-11-26	90	10:34:04
2018-11-26	82	10:39:04
2018-11-26	75	10:44:11
2018-11-26	62	10:49:14
2018-11-26	61	10:54:17
2018-11-26	58	10:59:20
2018-11-26	54	11:04:25
2018-11-26	51	11:09:23
2018-11-26	47	11:14:30
2018-11-26	44	11:19:36
2018-11-26	44	11:24:37
2018-11-26	42	11:29:39
2018-11-26	41	11:34:43
2018-11-26	40	11:39:47
2018-11-26	36	11:44:48
2018-11-26	32	11:49:55
2018-11-26	34	11:53:56
2018-11-26	35	11:59:59
2018-11-26	31	12:04:58
2018-11-26	29	12:09:03
2018-11-26	28	12:14:06
2018-11-26	25	12:19:06
2018-11-26	28	12:24:16
2018-11-26	28	12:29:20
2018-11-26	29	12:34:24
2018-11-26	29	12:39:25
2018-11-26	27	12:44:28
2018-11-26	27	12:49:29
2018-11-26	23	12:54:35
2018-11-26	22	12:59:42
2018-11-26	23	13:04:40
2018-11-26	22	13:09:44
2018-11-26	21	13:14:48
2018-11-26	19	13:19:51
2018-11-26	17	13:24:56
2018-11-26	19	13:29:57
2018-11-26	21	13:35:00
2018-11-26	21	13:39:01
2018-11-26	20	13:44:04
2018-11-26	22	13:49:07
2018-11-26	23	13:54:12
2018-11-26	22	13:59:15
2018-11-26	25	14:04:17
2018-11-26	26	14:09:17
2018-11-26	29	14:14:24
2018-11-26	31	14:19:27
2018-11-26	33	14:24:29
2018-11-26	34	14:29:33
2018-11-26	36	14:34:35
2018-11-26	38	14:39:38
2018-11-26	36	14:44:41
2018-11-26	39	14:49:45
2018-11-26	45	14:54:50
2018-11-26	46	14:59:51
2018-11-26	48	15:04:54
2018-11-26	51	15:09:56
2018-11-26	52	15:14:04
2018-11-26	56	15:19:03
2018-11-26	61	15:24:07
2018-11-26	63	15:29:08
2018-11-26	63	15:34:12
2018-11-26	66	15:39:14
2018-11-26	71	15:44:19
2018-11-26	71	15:49:21
2018-11-26	74	15:54:22
2018-11-26	78	15:59:30
2018-11-26	85	16:04:31
2018-11-26	90	16:09:33
2018-11-26	97	16:14:36
2018-11-26	102	16:19:40
2018-11-26	109	16:24:43
2018-11-26	116	16:29:46
2018-11-26	123	16:34:50
2018-11-26	129	16:39:53
2018-11-26	138	16:44:57
2018-11-26	161	16:50:00
2018-11-26	172	16:54:59
2018-11-26	186	16:59:05
2018-11-26	199	17:04:07
2018-11-26	210	17:09:11
2018-11-26	219	17:14:14
2018-11-26	224	17:19:17
2018-11-26	230	17:24:20
2018-11-26	242	17:29:23
2018-11-26	248	17:34:26
2018-11-26	260	17:39:29
2018-11-26	270	17:44:33
2018-11-26	289	17:49:36
2018-11-26	296	17:54:39
2018-11-26	300	17:59:43
2018-11-26	307	18:04:46
2018-11-26	314	18:09:49
2018-11-26	321	18:14:52
2018-11-26	329	18:19:55
2018-11-26	341	18:24:54
2018-11-26	347	18:30:01
2018-11-26	353	18:34:04
2018-11-26	362	18:39:07
2018-11-26	368	18:44:10
2018-11-26	368	18:49:13
2018-11-26	373	18:54:16
2018-11-26	372	18:59:19
2018-11-26	383	19:04:19
2018-11-26	388	19:09:27
2018-11-26	396	19:14:29
2018-11-26	393	19:19:33
2018-11-26	395	19:24:36
2018-11-26	397	19:29:38
2018-11-26	397	19:34:42
2018-11-26	398	19:39:45
2018-11-26	396	19:44:44
2018-11-26	397	19:49:51
2018-11-26	394	19:54:54
2018-11-26	390	19:59:58
2018-11-26	387	20:05:01
2018-11-26	384	20:09:04
2018-11-26	378	20:14:07
2018-11-26	376	20:19:09
2018-11-26	367	20:24:13
2018-11-26	359	20:29:16
2018-11-26	353	20:34:19
2018-11-26	349	20:39:22
2018-11-26	351	20:44:26
2018-11-26	351	20:49:28
2018-11-26	355	20:54:32
2018-12-03	417	07:59:45
2018-12-03	408	08:04:42
2018-12-03	405	08:09:57
2018-12-03	396	08:15:01
2018-12-03	386	08:19:55
2018-12-03	379	08:24:55
2018-12-03	368	08:29:01
2018-12-03	356	08:34:04
2018-12-03	348	08:39:08
2018-12-03	340	08:44:10
2018-12-03	330	08:49:14
2018-12-03	316	08:54:17
2018-12-03	299	08:59:20
2018-12-03	285	09:04:20
2018-12-03	274	09:09:26
2018-12-03	263	09:14:35
2018-12-03	252	09:18:35
2018-12-03	233	09:24:37
2018-12-03	215	09:29:39
2018-12-03	205	09:34:42
2018-12-03	194	09:39:46
2018-12-03	182	09:44:46
2018-12-03	171	09:49:56
2018-12-03	161	09:54:58
2018-12-03	149	09:59:58
2018-12-03	139	10:04:04
2018-12-03	128	10:09:01
2018-12-03	115	10:14:07
2018-12-03	102	10:19:10
2018-12-03	94	10:24:21
2018-12-03	84	10:29:33
2018-12-03	82	10:34:20
2018-12-03	66	10:39:23
2018-12-03	59	10:44:25
2018-12-03	57	10:49:31
2018-12-03	49	10:54:32
2018-12-03	44	10:59:37
2018-12-03	37	11:04:36
2018-12-03	36	11:09:43
2018-12-03	34	11:14:46
2018-12-03	34	11:19:52
2018-12-03	30	11:24:54
2018-12-03	32	11:29:56
2018-12-03	30	11:35:01
2018-12-03	28	11:38:59
2018-12-03	30	11:44:04
2018-12-03	29	11:49:07
2018-12-03	30	11:54:10
2018-12-03	28	11:59:11
2018-12-03	27	12:04:16
2018-12-03	27	12:09:19
2018-12-03	27	12:14:57
2018-12-03	28	12:19:26
2018-12-03	30	12:24:30
2018-12-03	28	12:29:31
2018-12-03	27	12:34:34
2018-12-03	26	12:39:37
2018-12-03	26	12:44:41
2018-12-03	27	12:49:40
2018-12-03	22	12:54:47
2018-12-03	24	12:59:55
2018-12-03	23	13:04:53
2018-12-03	19	13:09:56
2018-12-03	15	13:14:59
2018-12-03	15	13:19:03
2018-12-03	12	13:24:07
2018-12-03	18	13:29:09
2018-12-03	17	13:34:13
2018-12-03	19	13:39:14
2018-12-03	20	13:44:15
2018-12-03	21	13:49:21
2018-12-03	19	13:54:26
2018-12-03	19	13:59:25
2018-12-03	20	14:04:36
2018-12-03	22	14:09:34
2018-12-03	21	14:14:40
2018-12-03	23	14:19:40
2018-12-03	24	14:24:42
2018-12-03	26	14:29:46
2018-12-03	36	14:34:50
2018-12-03	35	14:39:53
2018-12-03	35	14:44:55
2018-12-03	37	14:49:58
2018-12-03	36	14:54:03
2018-12-03	37	14:59:03
2018-12-03	39	15:04:09
2018-12-03	43	15:09:12
2018-12-03	41	15:14:14
2018-12-03	46	15:19:20
2018-12-03	51	15:24:25
2018-12-03	55	15:29:24
2018-12-03	59	15:34:27
2018-12-03	62	15:39:30
2018-12-03	66	15:44:34
2018-12-03	68	15:49:36
2018-12-03	71	15:54:40
2018-12-03	74	15:59:42
2018-12-03	76	16:04:44
2018-12-03	80	16:09:49
2018-12-03	86	16:14:53
2018-12-03	89	16:19:56
2018-12-03	94	16:24:59
2018-12-03	102	16:29:05
2018-12-03	110	16:34:08
2018-12-03	118	16:39:09
2018-12-03	127	16:44:15
2018-12-03	138	16:49:15
2018-12-03	143	16:54:22
2018-12-03	150	16:59:25
2018-12-03	158	17:04:26
2018-12-03	172	17:09:25
2018-12-03	178	17:14:31
2018-12-03	187	17:19:33
2018-12-03	196	17:24:37
2018-12-03	201	17:29:37
2018-12-03	217	17:34:38
2018-12-03	230	17:39:47
2018-12-03	239	17:44:51
2018-12-03	249	17:49:54
2018-12-03	264	17:54:56
2018-12-03	269	17:59:58
2018-12-03	274	18:04:01
2018-12-03	284	18:09:06
2018-12-03	293	18:14:07
2018-12-03	300	18:19:09
2018-12-03	307	18:24:13
2018-12-03	310	18:29:16
2018-12-03	315	18:34:17
2018-12-03	323	18:39:22
2018-12-03	329	18:44:25
2018-12-03	335	18:49:28
2018-12-03	342	18:54:32
2018-12-03	343	18:59:35
2018-12-03	354	19:04:39
2018-12-03	377	19:09:42
2018-12-03	379	19:14:45
2018-12-03	383	19:19:47
2018-12-03	381	19:24:54
2018-12-03	382	19:29:54
2018-12-03	382	19:34:58
2018-12-03	384	19:39:56
2018-12-03	386	19:44:04
2018-12-03	386	19:49:06
2018-12-03	388	19:54:07
2018-12-03	384	19:59:12
2018-12-03	381	20:04:16
2018-12-03	376	20:09:23
2018-12-03	377	20:14:25
2018-12-03	374	20:19:26
2018-12-03	370	20:24:28
2018-12-03	370	20:29:29
2018-12-03	365	20:34:34
2018-12-03	364	20:39:38
